,type,JI,source
1629,indels,0.260969,NVG_WGS_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_3_TNseq_strelka.isec.HCR
1630,snps,0.153122,BGI_T20_WGS_2021_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1631,indels,0.313058,BGI_T20_WGS_2021_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1632,snps,0.649801,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1633,indels,0.333795,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1634,snps,0.599997,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1635,indels,0.455986,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1636,snps,0.0952563,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1637,indels,0.16592,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1638,snps,0.42662,WGS_WUX_2021_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1639,indels,0.326087,WGS_WUX_2021_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1640,snps,0.109198,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1641,indels,0.243229,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1642,snps,0.074565,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSNVG_WGS_2023_1_TNseq_strelka.isec.HCR
1643,indels,0.20659,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSNVG_WGS_2023_1_TNseq_strelka.isec.HCR
1644,snps,0.203081,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1645,indels,0.165839,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1646,snps,0.13138,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec.HCR
1647,indels,0.687091,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec.HCR
1648,snps,0.143086,BGI_T10_WGS_2021_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1649,indels,0.564915,BGI_T10_WGS_2021_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1650,snps,0.176019,WGS_WUX_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1651,indels,0.14501,WGS_WUX_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1652,snps,0.604941,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec
1653,indels,0.468787,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec
1654,snps,0.172634,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1655,indels,0.213663,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1656,snps,0.51334,BGI_T7_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1657,indels,0.651869,BGI_T7_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1658,snps,0.296871,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_2_TNseq_strelka.isec
1659,indels,0.749608,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_2_TNseq_strelka.isec
1660,snps,0.142079,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1661,indels,0.700806,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1662,snps,0.567382,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1663,indels,0.761221,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1664,snps,0.178823,WGS_WUX_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1665,indels,0.152065,WGS_WUX_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1666,snps,0.277975,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1667,indels,0.429709,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1668,snps,0.140463,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1669,indels,0.670905,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1670,snps,0.169806,ARD_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1671,indels,0.215552,ARD_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1672,snps,0.0997043,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec.HCR
1673,indels,0.206501,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec.HCR
1674,snps,0.0971985,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1675,indels,0.212095,BGI_T10_WGS_2021_2_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1676,snps,0.0943323,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1677,indels,0.211358,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1678,snps,0.0800704,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1679,indels,0.223268,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1680,snps,0.455632,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_1_TNseq_strelka.isec.HCR
1681,indels,0.295184,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_1_TNseq_strelka.isec.HCR
1682,snps,0.100384,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1683,indels,0.257427,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1684,snps,0.093921,BGI_T10_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1685,indels,0.206608,BGI_T10_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1686,snps,0.210735,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1687,indels,0.321657,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1688,snps,0.176269,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1689,indels,0.690397,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1690,snps,0.112462,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSWGS_WUX_2023_3_TNseq_strelka.isec.HCR
1691,indels,0.274518,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSWGS_WUX_2023_3_TNseq_strelka.isec.HCR
1692,snps,0.312088,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1693,indels,0.755609,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1694,snps,0.598687,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1695,indels,0.758539,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1696,snps,0.128996,WGS_WUX_2023_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec.HCR
1697,indels,0.33902,WGS_WUX_2023_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec.HCR
1698,snps,0.101958,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1699,indels,0.268765,WGE_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1700,snps,0.123336,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1701,indels,0.290171,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1702,snps,0.333747,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1703,indels,0.803834,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1704,snps,0.481055,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1705,indels,0.634448,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1706,snps,0.413784,BGI_T10_WGS_2023_2_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1707,indels,0.26512,BGI_T10_WGS_2023_2_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1708,snps,0.206761,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec.HCR
1709,indels,0.159599,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec.HCR
1710,snps,0.564602,WGS_WUX_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1711,indels,0.461125,WGS_WUX_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1712,snps,0.101365,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1713,indels,0.170231,BGI_T20_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1714,snps,0.181848,WGE_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1715,indels,0.18497,WGE_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1716,snps,0.557362,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1717,indels,0.434447,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1718,snps,0.460924,ARD_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1719,indels,0.363819,ARD_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1720,snps,0.598601,WGS_WUX_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec
1721,indels,0.384967,WGS_WUX_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec
1722,snps,0.210099,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_1_TNseq_strelka.isec
1723,indels,0.213681,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_1_TNseq_strelka.isec
1724,snps,0.176939,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1725,indels,0.153528,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1726,snps,0.0894828,WGS_WUX_2023_2_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1727,indels,0.142083,WGS_WUX_2023_2_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_3_TNseq_strelka.isec
1728,snps,0.129193,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1729,indels,0.217458,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec.HCR
1730,snps,0.0861135,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec
1731,indels,0.15714,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec
1732,snps,0.126998,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1733,indels,0.55246,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1734,snps,0.0890826,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1735,indels,0.149953,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1736,snps,0.083105,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSBGI_T7_WGS_2023_1_TNseq_strelka.isec
1737,indels,0.212486,BGI_T20_WGS_2021_2_TNseq_strelka.isec.HCRVSBGI_T7_WGS_2023_1_TNseq_strelka.isec
1738,snps,0.59287,WGS_WUX_2021_3_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1739,indels,0.385266,WGS_WUX_2021_3_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1740,snps,0.0899259,BGI_T20_WGS_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1741,indels,0.253742,BGI_T20_WGS_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1742,snps,0.327754,WGS_WUX_2021_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_1_TNseq_strelka.isec
1743,indels,0.554153,WGS_WUX_2021_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_1_TNseq_strelka.isec
1744,snps,0.0876131,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1745,indels,0.211743,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1746,snps,0.189484,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1747,indels,0.205607,BGI_T10_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_1_TNseq_strelka.isec.HCR
1748,snps,0.282283,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_3_TNseq_strelka.isec
1749,indels,0.468986,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_3_TNseq_strelka.isec
1750,snps,0.186921,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1751,indels,0.214059,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec.HCR
1752,snps,0.652991,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec
1753,indels,0.350932,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2023_3_TNseq_strelka.isec
1754,snps,0.175929,BGI_T10_WGS_2023_2_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1755,indels,0.149659,BGI_T10_WGS_2023_2_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1756,snps,0.205193,WGS_WUX_2021_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec
1757,indels,0.171585,WGS_WUX_2021_3_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec
1758,snps,0.0842456,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1759,indels,0.214673,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1760,snps,0.105578,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1761,indels,0.245902,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1762,snps,0.182536,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1763,indels,0.214178,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T7_WGS_2023_1_TNseq_strelka.isec.HCR
1764,snps,0.290164,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1765,indels,0.742837,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1766,snps,0.455235,WGS_WUX_2021_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1767,indels,0.301124,WGS_WUX_2021_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1768,snps,0.100474,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec
1769,indels,0.246359,BGI_T20_WGS_2023_2_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_1_TNseq_strelka.isec
1770,snps,0.206812,WGS_WUX_2023_3_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1771,indels,0.184786,WGS_WUX_2023_3_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1772,snps,0.127061,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1773,indels,0.21652,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1774,snps,0.127159,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec.HCR
1775,indels,0.211537,BGI_T20_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec.HCR
1776,snps,0.257086,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSWGS_WUX_2023_1_TNseq_strelka.isec
1777,indels,0.426642,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSWGS_WUX_2023_1_TNseq_strelka.isec
1778,snps,0.2054,WGS_WUX_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1779,indels,0.177321,WGS_WUX_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec.HCR
1780,snps,0.612073,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_3_TNseq_strelka.isec
1781,indels,0.484863,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_3_TNseq_strelka.isec
1782,snps,0.586337,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1783,indels,0.776246,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T10_WGS_2023_2_TNseq_strelka.isec
1784,snps,0.0992448,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1785,indels,0.212046,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSBGI_T20_WGS_2023_1_TNseq_strelka.isec.HCR
1786,snps,0.193534,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_3_TNseq_strelka.isec.HCR
1787,indels,0.176588,WGS_WUX_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_3_TNseq_strelka.isec.HCR
1788,snps,0.133678,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_3_TNseq_strelka.isec.HCR
1789,indels,0.668043,BGI_T20_WGS_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2023_3_TNseq_strelka.isec.HCR
1790,snps,0.194025,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_2_TNseq_strelka.isec
1791,indels,0.204643,NVG_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2023_2_TNseq_strelka.isec
1792,snps,0.0933378,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1793,indels,0.173013,BGI_T20_WGS_2021_1_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1794,snps,0.602213,WGS_WUX_2023_2_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec
1795,indels,0.386585,WGS_WUX_2023_2_TNseq_strelka.isecVSWGS_WUX_2021_1_TNseq_strelka.isec
1796,snps,0.295017,WGS_WUX_2023_2_TNseq_strelka.isecVSBGI_T20_WGS_2023_2_TNseq_strelka.isec
1797,indels,0.469867,WGS_WUX_2023_2_TNseq_strelka.isecVSBGI_T20_WGS_2023_2_TNseq_strelka.isec
1798,snps,0.604421,NVG_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1799,indels,0.511564,NVG_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2023_2_TNseq_strelka.isec
1800,snps,0.197534,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1801,indels,0.17436,BGI_T10_WGS_2021_3_TNseq_strelka.isecVSWGS_WUX_2021_2_TNseq_strelka.isec.HCR
1802,snps,0.196598,BGI_T7_WGS_2023_1_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1803,indels,0.32283,BGI_T7_WGS_2023_1_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1804,snps,0.185975,BGI_T10_WGS_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1805,indels,0.21027,BGI_T10_WGS_2023_3_TNseq_strelka.isecVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1806,snps,0.271735,BGI_T20_WGS_2023_3_TNseq_strelka.isecVSARD_WGS_2023_1_TNseq_strelka.isec
1807,indels,0.73017,BGI_T20_WGS_2023_3_TNseq_strelka.isecVSARD_WGS_2023_1_TNseq_strelka.isec
1808,snps,0.184838,BGI_T10_WGS_2023_1_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1809,indels,0.25601,BGI_T10_WGS_2023_1_TNseq_strelka.isec.HCRVSARD_WGS_2023_1_TNseq_strelka.isec
1810,snps,0.297637,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1811,indels,0.785733,BGI_T20_WGS_2021_2_TNseq_strelka.isecVSBGI_T20_WGS_2021_1_TNseq_strelka.isec
1812,snps,0.0996052,BGI_T20_WGS_2021_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec
1813,indels,0.179045,BGI_T20_WGS_2021_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_2_TNseq_strelka.isec
1814,snps,0.431289,WGS_WUX_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1815,indels,0.267034,WGS_WUX_2023_3_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_1_TNseq_strelka.isec.HCR
1816,snps,0.18142,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1817,indels,0.216807,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec
1818,snps,0.171684,ARD_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1819,indels,0.179229,ARD_WGS_2023_1_TNseq_strelka.isecVSWGS_WUX_2021_3_TNseq_strelka.isec.HCR
1820,snps,0.188573,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec
1821,indels,0.176473,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSWGS_WUX_2021_3_TNseq_strelka.isec
1822,snps,0.630329,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_3_TNseq_strelka.isec
1823,indels,0.845156,BGI_T10_WGS_2023_1_TNseq_strelka.isecVSBGI_T10_WGS_2023_3_TNseq_strelka.isec
1824,snps,0.445225,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1825,indels,0.57546,WGE_WGS_2023_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_3_TNseq_strelka.isec.HCR
1826,snps,0.153457,BGI_T20_WGS_2021_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1827,indels,0.633068,BGI_T20_WGS_2021_1_TNseq_strelka.isec.HCRVSBGI_T10_WGS_2021_2_TNseq_strelka.isec.HCR
1828,snps,0.093825,NVG_WGS_2023_1_TNseq_strelka.isecVSBGI_T20_WGS_2021_3_TNseq_strelka.isec.HCR
